10.425597221325635 0.0197134643
10.360802360608961 0.0174940551
10.285552860482227 0.0154004731
10.215006520979374 0.0135783613
10.135175085031257 0.0121727004
10.05326578617301 0.0112469956
9.974109976627293 0.0108621107
9.891080997706311 0.0110884612
9.824206529196347 0.0118359372
9.738950926523342 0.0131211861
9.662180066588007 0.0148317357
9.584188934712424 0.0169272426
9.503443307350812 0.0191974167
9.429143966156195 0.0214747225
9.35317465714756 0.0236392993
9.275909855177087 0.0254073653
9.203962438176493 0.0266158169
9.129413540480495 0.0277809833
9.057093520874623 0.0286595742
8.982341770958687 0.0284949397
8.894859238860697 0.0297120382
8.833399091858942 0.0280467491
8.756057336720083 0.0267528294
8.670315408363264 0.025321695
8.595836713557723 0.0209859339
8.517473208331584 0.0182649462
8.442080118330574 0.0190036073
8.367901556165384 0.0172369154
8.349757751585212 0.0185622295
8.424455270022996 0.0209426898
8.503724840856368 0.0229565822
8.587929043164701 0.0249499543
8.669996604199437 0.0262675649
8.74785646227387 0.0276506506
8.813411875531111 0.0282420153
8.884436262075035 0.0289591854
8.962848203729404 0.0288172554
9.028399617765384 0.0282632101
9.108775635569476 0.0277515535
9.189152048201148 0.0261471687
9.265642733393332 0.0239701289
9.340166260233415 0.0217984804
9.417989221033963 0.0197104276
9.487224541935738 0.0164818271
9.567203070260831 0.0154201242
9.642924261978287 0.0138624113
9.717932446037263 0.0125757046
9.79774002675791 0.0113071249
9.875001873889744 0.0108909781
9.959496758449328 0.0104695021
10.026845096469874 0.0110120518
10.115429898008095 0.0130502317
10.193051280226047 0.0148946884
10.272457041100722 0.0170876287
10.344242808049486 0.0195305475
10.43267721849001 0.0218097151
10.509374691441527 0.02392686
10.58947873672697 0.0252176717
10.665539008914784 0.0265863477
10.73823244625384 0.0281452557
10.809402804373873 0.0287279382
10.88257137212448 0.0293180652
10.956331608103705 0.029246934
11.044726051804341 0.0287203368
11.100930725347556 0.0277234041
11.192773032704842 0.0259625639
11.263946090936049 0.023989468
11.342869843757507 0.0212620184
11.415321188110024 0.0193305524
11.487836570948247 0.016965105
11.56252190067664 0.0151115894
11.634583728519933 0.0133389006
11.725488791627782 0.0120275151
11.793072892657259 0.0111801188
11.876226344155967 0.0109850846
11.952709311105842 0.011317953
12.027816928032342 0.0122024779
12.109984227607564 0.0136372742
12.182982790245358 0.0154156313
12.255845786924151 0.0175654093
12.346790434680685 0.0200075383
12.418191295687418 0.0222002895
12.493215616731554 0.0242575028
12.572334936567337 0.0260971186
12.647643176848423 0.0277004652
12.723573678127154 0.0288211868
12.798800380145416 0.0294236621
12.877903473841421 0.0296012617
12.95697910791627 0.0287978253
13.031456541820837 0.0279092892
13.118704444447133 0.0269657807
13.201064470825399 0.0256765573
13.251405445395967 0.023687974
13.331510942627986 0.0214043099
13.412016018104246 0.019004027
13.49310161748236 0.016688761
13.574237920363178 0.0143984778
13.643740972571248 0.0127549877
13.725491397907078 0.0116429927
13.809229652729115 0.0109698682
13.889052045852086 0.0109365987
13.951237401958085 0.0114356021
14.031827785663715 0.0126457049
14.091598439990953 0.0138322127
14.173760785116905 0.0157775215
14.260392425577447 0.0175853719
14.326975103771673 0.0200872766
14.421300902060722 0.0225120328
14.483590734638131 0.0244756397
14.564176673349426 0.0262095114
14.649266856004061 0.0277191976
14.727937002157383 0.0284557853
14.808378841539465 0.0293380705
14.879538399214816 0.0293752741
14.978364187498471 0.029616732
15.043430460333369 0.0287286622
15.108444692346346 0.0271933522
15.19984490744481 0.0247457138
15.276890019709644 0.0222697627
15.347701326725751 0.0204561166
15.44127431618929 0.0181579856
15.514494708243465 0.0162319282
15.568108612381348 0.0152569654
15.65315300777343 0.0131578063
15.72611658359336 0.0116039511
15.817684205584449 0.0110016522
15.883946665877392 0.0106227302
15.965872865903208 0.0115110978
16.037270606498446 0.0125626314
16.11734202119511 0.0143240215
16.19563369327499 0.0162454264
16.263608253305325 0.0185691509
16.34901636131402 0.0204817557
16.411031151906776 0.0228026638
16.505561687399034 0.0246517439
16.575568017403977 0.0262150309
16.659888107974336 0.0278482613
16.736373214634945 0.028832845
16.810387159173295 0.0294289405
16.886428492373792 0.0295717981
16.96353755396972 0.029136722
17.042155379100908 0.0281127331
17.117360442020672 0.0265389725
17.197268117900265 0.0247632808
17.277392694219706 0.0225070549
17.354614969439233 0.0203296476
17.431416192888875 0.0178709456
17.507018503296546 0.0161709485
17.58135460166494 0.0138835691
17.66293755642628 0.0123888368
